term,estimate,std.error,statistic,p.value,data,time_secs,estimator,n,n_clus,seed
x,0.2832531017757584,0.06228851047475917,4.547437394421873,5.4303066272861344e-6,raw data,NA,GLM,10000,5,12
x,0.2832531020931497,0.06228954932943384,4.547361558117798,5.43226305468876e-6,aggregated data,NA,GLM,10000,5,12
(Intercept),-0.6677778438716564,0.29081096669474227,5.27281399073096,0.02166096992042632,raw data,809.8737189769745,GEE,10000,5,13
x,0.2811114210493032,0.02556958094256803,120.86756146353838,0,raw data,809.8737189769745,GEE,10000,5,13
(Intercept),187580442349701.75,1303221917735116,0.02071754832765583,0.8855510729774443,aggregated data,0.00503087043762207,GEE,10000,5,13
x,-1937228092729388,2046278473612449.5,0.8962559368994936,0.3437876198031281,aggregated data,0.00503087043762207,GEE,10000,5,13
x,0.31475240574311636,0.04406056154924057,7.1436312810348515,9.089702547367118e-13,raw data,NA,GLM,10000,5,13
x,0.31475240574338414,0.04406056849186356,7.143630155419077,9.089777018768561e-13,aggregated data,NA,GLM,10000,5,13
(Intercept),-0.33686445910625074,0.4171861048028403,0.6520046849609572,0.4193968629553656,raw data,797.7501299381256,GEE,10000,5,14
x,0.2945207207526347,0.01627247419917141,327.5853912029269,0,raw data,797.7501299381256,GEE,10000,5,14
(Intercept),-0.36918450140022224,0.3797586314723598,0.9450866189784904,0.33097311751852243,aggregated data,0.00342202186584472,GEE,10000,5,14
x,0.30185259712568485,0.03820216472665687,62.432954563668986,2.7755575615628914e-15,aggregated data,0.00342202186584472,GEE,10000,5,14
x,0.3767447038501091,0.04594710885242008,8.199530139321608,2.4132841216394926e-16,raw data,NA,GLM,10000,5,14
x,0.3767447038506794,0.04594712664324867,8.199526964457897,2.4133478545198327e-16,aggregated data,NA,GLM,10000,5,14
(Intercept),-0.6788122253534707,0.3095439034331485,4.809000264078594,0.02831146536475959,raw data,855.3159410953522,GEE,10000,5,15
x,0.2802938910699607,0.01507498860885554,345.71106481144835,0,raw data,855.3159410953522,GEE,10000,5,15
(Intercept),-392030613512033,812026249045492.1,0.2330772192504506,0.6292514449455077,aggregated data,0.01092100143432617,GEE,10000,5,15
x,-1469786684637928.5,137375191972722.56,114.47008164646364,0,aggregated data,0.01092100143432617,GEE,10000,5,15
x,0.3137765311394997,0.04418789283018432,7.100961621893904,1.2389178154511394e-12,raw data,NA,GLM,10000,5,15
x,0.3137765311399089,0.04418790124889712,7.100960269022517,1.23892994489503e-12,aggregated data,NA,GLM,10000,5,15
(Intercept),-1.0150326572349344,0.3329489989642852,9.294041418899644,0.00229900407914063,raw data,893.3095149993896,GEE,10000,5,16
x,0.3054259753225374,0.01242375141513554,604.3749181731858,0,raw data,893.3095149993896,GEE,10000,5,16
(Intercept),-1.0544998076838046,0.4045133332863703,6.795592487264304,0.00913831910974327,aggregated data,0.00346803665161132,GEE,10000,5,16
x,0.26820020264322014,0.04479608983430971,35.84577624154499,2.1357052792936315e-9,aggregated data,0.00346803665161132,GEE,10000,5,16
x,0.3436245257804478,0.04702306356163108,7.307574193460919,2.720081422131213e-13,raw data,NA,GLM,10000,5,16
x,0.3436245257805547,0.0470230690415024,7.307573341869133,2.720098655536713e-13,aggregated data,NA,GLM,10000,5,16
(Intercept),-1.5389297848609091,0.27629703995896576,31.023096652940115,2.5497612576863563e-8,raw data,792.5434818267822,GEE,10000,5,17
x,0.27275488038402695,0.02534346560719262,115.82786608272644,0,raw data,792.5434818267822,GEE,10000,5,17
(Intercept),-1.453453110222033,0.3154385663787858,21.231098765126575,4.071051471710163e-6,aggregated data,0.00360608100891113,GEE,10000,5,17
x,0.3008541911297543,0.049704671108936,36.63681596453642,1.4231830158806247e-9,aggregated data,0.00360608100891113,GEE,10000,5,17
x,0.2906620410582218,0.05265468804473528,5.520155029904956,3.387007073078749e-8,raw data,NA,GLM,10000,5,17
x,0.2906620430253207,0.05265624006602355,5.5199923629349765,3.3901439645105194e-8,aggregated data,NA,GLM,10000,5,17
(Intercept),-0.9935472636015686,0.46193292724361734,4.626144799440981,0.03148824160635466,raw data,852.925990819931,GEE,10000,5,18
x,0.18263532044567188,0.04300023152694795,18.039643634534244,2.163523473008855e-5,raw data,852.925990819931,GEE,10000,5,18
(Intercept),-0.895611183890319,0.5388925276435048,2.762070077511567,0.09652326620592888,aggregated data,0.00387406349182128,GEE,10000,5,18
x,0.1346827894620342,0.06788730713924995,3.9359270570729135,0.04726508237094606,aggregated data,0.00387406349182128,GEE,10000,5,18
x,0.23206731709033063,0.05011173422732094,4.6309975232069975,3.6390822680102026e-6,raw data,NA,GLM,10000,5,18
x,0.23206731709170383,0.05011177716157571,4.630993555535814,3.639152012518355e-6,aggregated data,NA,GLM,10000,5,18
(Intercept),-1.3829747809802926,0.3224478399183003,18.39541447131371,1.7948940762790855e-5,raw data,840.8231251239777,GEE,10000,5,19
x,0.26602837806233653,0.03444934017518355,59.63402418375338,1.1435297153639112e-14,raw data,840.8231251239777,GEE,10000,5,19
(Intercept),-1.5606984189270805,0.3701338385428602,17.779535003202557,2.4803687009300468e-5,aggregated data,0.00396203994750976,GEE,10000,5,19
x,0.32017616310837566,0.0542435927257602,34.84023684539368,3.578997875841594e-9,aggregated data,0.00396203994750976,GEE,10000,5,19
x,0.2906987282997967,0.0508025465398166,5.722129068312767,1.0519733938395681e-8,raw data,NA,GLM,10000,5,19
x,0.29069872829981613,0.05080254480419922,5.722129263803881,1.0519721830557408e-8,aggregated data,NA,GLM,10000,5,19
(Intercept),-0.9703029003975148,0.473357156346227,4.201813427121554,0.04038077539475637,raw data,859.2303130626678,GEE,10000,5,20
x,0.2746902326535118,0.02553917572074006,115.68383620183828,0,raw data,859.2303130626678,GEE,10000,5,20
(Intercept),42436047378764160,12213864593833138,12.071567003093486,5.119665056584344e-4,aggregated data,0.00516414642333984,GEE,10000,5,20
x,183898533376217.3,544786226226987.2,0.11394736683922028,0.7356941052466501,aggregated data,0.00516414642333984,GEE,10000,5,20
x,0.3596327011675743,0.05064163578364578,7.101522208011182,1.2339017811655602e-12,raw data,NA,GLM,10000,5,20
x,0.3596327011675597,0.05064164159011741,7.10152139376424,1.233909052444734e-12,aggregated data,NA,GLM,10000,5,20
(Intercept),-1.1257696424045844,0.30849827707480576,13.316606929756976,2.630657816050652e-4,raw data,0.02527689933776855,GEE,100,50,1
x,0.6506815653155702,0.3968385188713456,2.6884958191426755,0.10107518849289054,raw data,0.02527689933776855,GEE,100,50,1
(Intercept),-1.1196924843585592,0.3083509073131089,13.185817633469268,2.8207571785510144e-4,aggregated data,0.013779878616333,GEE,100,50,1
x,0.577858226912926,0.4132531331487455,1.9552860034403063,0.16201837045480916,aggregated data,0.013779878616333,GEE,100,50,1
x,0.4462871026284195,0.9486832889358836,0.47042791607408785,0.6380493233986912,raw data,NA,GLM,100,50,1
x,0.44628710262841953,0.9486832889358844,0.4704279160740875,0.6380493233986916,aggregated data,NA,GLM,100,50,1
(Intercept),-0.8372454547230017,0.33218617856555444,6.35246790961175,0.01172181214393452,raw data,0.01262998580932617,GEE,100,50,2
x,-0.2344826170784972,0.4623823231709409,0.25716914436337174,0.612071694989545,raw data,0.01262998580932617,GEE,100,50,2
(Intercept),-0.8483688500857204,0.3328331556226744,6.49705080338563,0.01080535818203654,aggregated data,0.01340007781982421,GEE,100,50,2
x,-0.2492518016913545,0.4700501602150623,0.28118244462352915,0.5959272460312879,aggregated data,0.01340007781982421,GEE,100,50,2
x,4.079219825440824e-16,0.816496572703006,4.996003610813204e-16,0.9999999999999996,raw data,NA,GLM,100,50,2
x,0,0.8164965727030059,0,1,aggregated data,NA,GLM,100,50,2
(Intercept),-1.119670830226311,0.3268949501953075,11.731790653509986,6.144144666671014e-4,raw data,0.01098203659057617,GEE,100,50,3
x,0.04512621594511355,0.4837864270984748,0.00870062548459515,0.9256833898131848,raw data,0.01098203659057617,GEE,100,50,3
(Intercept),-1.1430735834948114,0.326777966095324,12.23609516182784,4.687382303814047e-4,aggregated data,0.01266098022460937,GEE,100,50,3
x,0.07805926819852564,0.4848494468662999,0.02592000864087868,0.8720958255238158,aggregated data,0.01266098022460937,GEE,100,50,3
x,-0.5753641449035619,1.0801234375887634,-0.5326836960301392,0.5942525541113912,raw data,NA,GLM,100,50,3
x,-0.5753641449035618,1.0801234452664237,-0.532683692243753,0.5942525567328862,aggregated data,NA,GLM,100,50,3
(Intercept),-0.974133427471542,0.3182173258662355,9.371071451291412,0.00220436631466913,raw data,0.01507520675659179,GEE,100,50,4
x,0.4584680022953669,0.4079942708187846,1.2627283518195704,0.2611352819734981,raw data,0.01507520675659179,GEE,100,50,4
(Intercept),-0.9392594241850266,0.3127708098970386,9.018175718622883,0.00267308048648295,aggregated data,0.01196122169494628,GEE,100,50,4
x,0.4221124691633841,0.4042637872515535,1.0902514732149295,0.29641549725819927,aggregated data,0.01196122169494628,GEE,100,50,4
x,2.234280712336413e-16,0.8944271807572761,2.498001805406602e-16,0.9999999999999998,raw data,NA,GLM,100,50,4
x,-6.454588724527418e-16,0.8944271807572761,-7.2164496600635185e-16,0.9999999999999994,aggregated data,NA,GLM,100,50,4
(Intercept),-1.2244961177227938,0.33568242904556156,13.306309071412352,2.6451454794840235e-4,raw data,0.01152706146240234,GEE,100,50,5
x,0.23309706597228097,0.3870641726595242,0.3626666876864647,0.5470289425950341,raw data,0.01152706146240234,GEE,100,50,5
(Intercept),-1.3244714463458616,0.3507368668652907,14.260093193663971,1.592047353430326e-4,aggregated data,0.01038002967834472,GEE,100,50,5
x,0.2856440166933546,0.41837466214590274,0.4661433721328717,0.49476676862379054,aggregated data,0.01038002967834472,GEE,100,50,5
x,1.3862943611198908,1.224744850671433,1.1319046251632678,0.2576745339774551,raw data,NA,GLM,100,50,5
x,1.3862943611198912,1.22474486376907,1.1319046130584811,0.25767453906708737,aggregated data,NA,GLM,100,50,5
(Intercept),-0.9949583499555646,0.2895665297650036,11.806280011312785,5.90312625388445e-4,raw data,0.01321792602539062,GEE,100,50,6
x,0.6179329461520077,0.3150546950441558,3.846899052198519,0.04983805295404753,raw data,0.01321792602539062,GEE,100,50,6
(Intercept),-0.9293478946289806,0.2832196217216283,10.767378058665432,0.0010330474768625,aggregated data,0.01550889015197753,GEE,100,50,6
x,0.5569011281443875,0.3171904658898177,3.0825912810065654,0.07913435403320279,aggregated data,0.01550889015197753,GEE,100,50,6
x,2.7725887222397807,1.5811388122040222,1.7535390952644705,0.07950951491791412,raw data,NA,GLM,100,50,6
x,2.772588722239778,1.5811388276643723,1.7535390781183915,0.07950951785826374,aggregated data,NA,GLM,100,50,6
(Intercept),-0.6347252086998636,0.32513573334632884,3.811027560293966,0.05091620531530172,raw data,0.01580095291137695,GEE,100,50,7
x,-0.13573141703321415,0.4219137418627743,0.10349358351109936,0.7476768060772712,raw data,0.01580095291137695,GEE,100,50,7
(Intercept),-0.5982341385658981,0.32562213830201864,3.3753167726309408,0.06617985628916967,aggregated data,0.01615595817565918,GEE,100,50,7
x,-0.18295857344395736,0.42885836253261134,0.18200267228806735,0.6696577947324251,aggregated data,0.01615595817565918,GEE,100,50,7
x,-1.986027298591077e-16,0.8944271801882409,-2.220446049250313e-16,0.9999999999999998,raw data,NA,GLM,100,50,7
x,-2.482534123238846e-16,0.8944271801882406,-2.775557561562891e-16,0.9999999999999998,aggregated data,NA,GLM,100,50,7
(Intercept),-1.0255621727930262,0.2936868158831906,12.194249767013163,4.793705081352906e-4,raw data,0.01503205299377441,GEE,100,50,8
x,0.1692619565461839,0.38014474844602464,0.19825343596720707,0.6561343309710875,raw data,0.01503205299377441,GEE,100,50,8
(Intercept),-1.06678719299409,0.2959897349987864,12.989794685905949,3.1319330955004165e-4,aggregated data,0.01557183265686035,GEE,100,50,8
x,0.1698147737015406,0.397207297447893,0.1827748785473335,0.6689993195885453,aggregated data,0.01557183265686035,GEE,100,50,8
x,0.5753641449035627,1.0801234310673902,0.5326836992462809,0.5942525518847037,raw data,NA,GLM,100,50,8
x,0.5753641449035619,1.0801234428673447,0.5326836934269051,0.5942525559137338,aggregated data,NA,GLM,100,50,8
(Intercept),-1.2168169813607952,0.3207955303743867,14.387783909325078,1.4876427705645678e-4,raw data,0.01231002807617187,GEE,100,50,9
x,0.13174354839666774,0.38380407141374706,0.1178255724188099,0.7314049028230066,raw data,0.01231002807617187,GEE,100,50,9
(Intercept),-1.40526524679205,0.3756956285661429,13.990857341543194,1.8370172217252456e-4,aggregated data,0.01516890525817871,GEE,100,50,9
x,0.20510306838327372,0.5516320080401674,0.13824371607676286,0.710033276364796,aggregated data,0.01516890525817871,GEE,100,50,9
x,0.8109302162163284,1.290994423450656,0.6281438567711393,0.5299097051789434,raw data,NA,GLM,100,50,9
x,0.8109302162163285,1.2909944394339188,0.6281438489943527,0.5299097102729746,aggregated data,NA,GLM,100,50,9
(Intercept),-1.3544558200036234,0.3426617352313241,15.62422439698656,7.725847684258991e-5,raw data,0.01773691177368164,GEE,100,50,10
x,-0.21472675831065535,0.5094350629249856,0.1776620502485785,0.6733901841811623,raw data,0.01773691177368164,GEE,100,50,10
(Intercept),-1.3851946819821224,0.3461021708713129,16.01817316823751,6.273737948692126e-5,aggregated data,0.01595997810363769,GEE,100,50,10
x,-0.2503156870442271,0.53448642392484,0.21933239329132,0.6395490726292739,aggregated data,0.01595997810363769,GEE,100,50,10
x,-1.386294361119889,0.9999999940020003,-1.3862943694348822,0.16565703546543167,raw data,NA,GLM,100,50,10
x,-1.386294361119891,0.9999999977934596,-1.3862943641788057,0.16565703706973153,aggregated data,NA,GLM,100,50,10
(Intercept),-2.2763475551383467,0.5722154469740012,15.825519952453543,6.945933336122145e-5,raw data,0.0187840461730957,GEE,100,50,11
x,0.6244134077269948,0.6724295619824364,0.8622850244903306,0.35310003283387625,raw data,0.0187840461730957,GEE,100,50,11
(Intercept),-2.4076324374136617,0.6567620812675261,13.43891573219285,2.4645802317413423e-4,aggregated data,0.01334691047668457,GEE,100,50,11
x,0.818281840779279,0.7741812871706913,1.1171731451361608,0.2905279641399302,aggregated data,0.01334691047668457,GEE,100,50,11
x,-1.0598123965892324e-15,1.4142135449961182,-7.49400541621981e-16,0.9999999999999994,raw data,NA,GLM,100,50,11
x,-4.710277318174366e-16,1.4142135449961182,-3.33066907387547e-16,0.9999999999999998,aggregated data,NA,GLM,100,50,11
(Intercept),-1.452119727122536,0.35543452490855865,16.691125779679272,4.3986277572516386e-5,raw data,0.01627898216247558,GEE,100,50,12
x,0.43692124634244983,0.394134384256102,1.2289032109844449,0.267620443488511,raw data,0.01627898216247558,GEE,100,50,12
(Intercept),-1.5148313938181317,0.37559041126354065,16.266705399421227,5.502232000775819e-5,aggregated data,0.0177769660949707,GEE,100,50,12
x,0.4614826085807541,0.4287276767476959,1.1586376495824111,0.281748259180145,aggregated data,0.0177769660949707,GEE,100,50,12
x,2.197224577336219,1.6329931521244232,1.3455197742120142,0.178457439889507,raw data,NA,GLM,100,50,12
x,2.1972245773362205,1.6329931582756068,1.3455197691436904,0.17845744152510268,aggregated data,NA,GLM,100,50,12
(Intercept),-0.8385515784226462,0.31158011860011786,7.243026679899003,0.00711768952980096,raw data,0.01791191101074218,GEE,100,50,13
x,-0.11483664120651917,0.44845901116888937,0.06557155051168498,0.7978972302226538,raw data,0.01791191101074218,GEE,100,50,13
(Intercept),-0.850823691058799,0.3107324755614238,7.497316732651143,0.00617909892798407,aggregated data,0.01476788520812988,GEE,100,50,13
x,-0.10657032115993424,0.44964239457368155,0.05617434861807804,0.8126480364812736,aggregated data,0.01476788520812988,GEE,100,50,13
x,-0.4462871026284198,0.9486832882861892,-0.4704279163962552,0.6380493231685651,raw data,NA,GLM,100,50,13
x,-0.4462871026284195,0.9486832882861886,-0.47042791639625503,0.6380493231685651,aggregated data,NA,GLM,100,50,13
(Intercept),-0.6811406197718303,0.3282111765668195,4.306920232576935,0.03795762052627327,raw data,0.02336597442626953,GEE,100,50,14
x,-0.5903573273515762,0.429407416328717,1.8901263391786605,0.16918767254218414,raw data,0.02336597442626953,GEE,100,50,14
(Intercept),-0.6657074134489408,0.3298714758731202,4.0726516022150046,0.04358280858591013,aggregated data,0.01992487907409668,GEE,100,50,14
x,-0.5982848797305128,0.4278382855046771,1.9554952436014492,0.1619959145442863,aggregated data,0.01992487907409668,GEE,100,50,14
x,-0.575364144903561,1.0801234329306195,-0.5326836983273919,0.5942525525208942,raw data,NA,GLM,100,50,14
x,-0.5753641449035614,1.0801234435527882,-0.5326836930888649,0.5942525561477752,aggregated data,NA,GLM,100,50,14
(Intercept),-0.6786096696809759,0.29091699033225155,5.441290536100225,0.01966613383030968,raw data,0.01944994926452636,GEE,100,50,15
x,-0.17741823485572997,0.4242183667809465,0.1749111813343044,0.675783466136572,raw data,0.01944994926452636,GEE,100,50,15
(Intercept),-0.6764910628896984,0.29127408094977586,5.394118038453855,0.02020473409528966,aggregated data,0.01824903488159179,GEE,100,50,15
x,-0.16514994957238932,0.423375648559968,0.15216162616317425,0.6964781309276737,aggregated data,0.01824903488159179,GEE,100,50,15
x,-1.1192315758708455,0.8864052527050192,-1.2626635192597475,0.20671012975229197,raw data,NA,GLM,100,50,15
x,-1.119231575870845,0.8864052527050192,-1.2626635192597473,0.20671012975229208,aggregated data,NA,GLM,100,50,15
(Intercept),-1.0236106026910723,0.3188398110507813,10.306814630196405,0.00132539859594127,raw data,0.01686310768127441,GEE,100,50,16
x,0.4547018458562656,0.45966437344028055,0.9785245923162914,0.32256333219187705,raw data,0.01686310768127441,GEE,100,50,16
(Intercept),-1.0144921861865557,0.316711597182313,10.260522566021008,0.00135907177874194,aggregated data,0.01657986640930175,GEE,100,50,16
x,0.4545188998685143,0.4582795656333823,0.983655236073968,0.32129805031918,aggregated data,0.01657986640930175,GEE,100,50,16
